user_id,timestamp,event_type
AAF0535,2010-05-21 15:25:20,device
AAF0535,2010-05-21 17:11:00,logon
AAF0535,2010-05-24 08:49:00,logon
AAF0535,2010-05-24 09:20:24,device
AAF0535,2010-05-24 09:22:10,file
AAF0535,2010-05-24 09:37:27,device
AAF0535,2010-05-24 12:44:04,device
AAF0535,2010-05-24 13:18:46,device
AAF0535,2010-05-24 16:15:07,device
AAF0535,2010-05-24 16:19:08,file
AAF0535,2010-05-24 16:31:26,file
AAF0535,2010-05-24 16:42:20,file
AAF0535,2010-05-24 16:45:05,device
AAF0535,2010-05-24 17:13:00,logon
AAF0535,2010-05-25 09:07:00,logon
AAF0535,2010-05-25 11:54:21,device
AAF0535,2010-05-25 13:04:03,file
AAF0535,2010-05-25 13:05:18,file
AAF0535,2010-05-25 13:49:30,device
AAF0535,2010-05-25 15:13:47,device
AAF0535,2010-05-25 15:17:35,file
AAF0535,2010-05-25 15:28:20,file
AAF0535,2010-05-25 16:23:22,device
AAF0535,2010-05-25 16:56:00,logon
AAF0535,2010-05-26 09:03:00,logon
AAF0535,2010-05-26 13:14:37,device
AAF0535,2010-05-26 17:00:00,logon
AAF0535,2010-05-27 08:48:00,logon
AAF0535,2010-05-27 12:10:24,device
AAF0535,2010-05-27 12:30:01,file
AAF0535,2010-05-27 12:30:26,file
AAF0535,2010-05-27 12:31:18,device
AAF0535,2010-05-27 14:23:04,device
AAF0535,2010-05-27 15:02:14,device
AAF0535,2010-05-27 16:23:57,device
AAF0535,2010-05-27 16:43:32,device
AAF0535,2010-05-27 17:11:00,logon
AAF0535,2010-05-28 08:48:00,logon
AAF0535,2010-05-28 10:48:22,device
AAF0535,2010-05-28 11:22:07,device
AAF0535,2010-05-28 15:23:30,device
AAF0535,2010-05-28 15:31:01,device
AAF0535,2010-05-28 16:37:12,device
AAF0535,2010-05-28 16:39:05,device
AAF0535,2010-05-28 17:15:00,logon
AAF0535,2010-06-01 08:59:00,logon
AAF0535,2010-06-01 10:13:40,device
AAF0535,2010-06-01 11:29:45,device
AAF0535,2010-06-01 12:46:50,device
AAF0535,2010-06-01 13:21:53,device
AAF0535,2010-06-01 16:55:00,logon
AAF0535,2010-06-02 08:54:00,logon
AAF0535,2010-06-02 08:56:57,device
AAF0535,2010-06-02 09:44:00,device
AAF0535,2010-06-02 13:02:16,device
AAF0535,2010-06-02 13:06:42,file
AAF0535,2010-06-02 13:11:40,device
AAF0535,2010-06-02 14:57:46,device
AAF0535,2010-06-02 15:33:55,device
AAF0535,2010-06-02 16:22:20,device
AAF0535,2010-06-02 16:56:04,file
AAF0535,2010-06-02 16:59:26,device
AAF0535,2010-06-02 17:08:00,logon
AAF0535,2010-06-03 08:53:00,logon
AAF0535,2010-06-03 10:15:44,device
AAF0535,2010-06-03 10:20:44,file
AAF0535,2010-06-03 10:23:08,device
AAF0535,2010-06-03 13:53:20,device
AAF0535,2010-06-03 14:45:15,file
AAF0535,2010-06-03 15:06:02,device
AAF0535,2010-06-03 16:27:39,device
AAF0535,2010-06-03 16:34:27,file
AAF0535,2010-06-03 16:46:00,file
AAF0535,2010-06-03 16:46:42,device
AAF0535,2010-06-03 17:04:00,logon
AAF0535,2010-06-04 08:51:00,logon
AAF0535,2010-06-04 11:02:01,device
AAF0535,2010-06-04 11:08:06,file
AAF0535,2010-06-04 11:17:51,file
AAF0535,2010-06-04 11:18:26,device
AAF0535,2010-06-04 13:41:13,device
AAF0535,2010-06-04 14:02:36,file
AAF0535,2010-06-04 14:10:15,device
AAF0535,2010-06-04 17:01:00,logon
AAF0535,2010-06-07 08:50:00,logon
AAF0535,2010-06-07 10:18:54,device
AAF0535,2010-06-07 10:48:13,device
AAF0535,2010-06-07 16:50:38,device
AAF0535,2010-06-07 16:53:28,device
AAF0535,2010-06-07 17:09:00,logon
AAF0535,2010-06-08 09:11:00,logon
AAF0535,2010-06-08 09:24:28,device
AAF0535,2010-06-08 09:25:23,device
AAF0535,2010-06-08 09:26:39,device
AAF0535,2010-06-08 09:34:46,file
AAF0535,2010-06-08 09:44:05,file
AAF0535,2010-06-08 09:44:53,file
AAF0535,2010-06-08 09:46:04,file
AAF0535,2010-06-08 09:54:14,device
AAF0535,2010-06-08 16:59:00,logon
AAF0535,2010-06-09 08:55:00,logon
AAF0535,2010-06-09 14:05:54,device
AAF0535,2010-06-09 14:06:00,file
AAF0535,2010-06-09 14:06:12,file
AAF0535,2010-06-09 14:12:49,file
AAF0535,2010-06-09 14:17:37,file
AAF0535,2010-06-09 14:27:43,device
AAF0535,2010-06-09 15:20:48,device
AAF0535,2010-06-09 15:30:06,file
AAF0535,2010-06-09 16:00:36,device
AAF0535,2010-06-09 17:04:00,logon
AAF0535,2010-06-10 08:55:00,logon
AAF0535,2010-06-10 09:23:22,device
AAF0535,2010-06-10 09:39:08,file
AAF0535,2010-06-10 09:51:24,device
AAF0535,2010-06-10 13:16:00,device
AAF0535,2010-06-10 13:18:19,file
AAF0535,2010-06-10 13:23:01,file
AAF0535,2010-06-10 13:24:40,device
AAF0535,2010-06-10 16:59:02,device
AAF0535,2010-06-10 17:01:33,file
AAF0535,2010-06-10 17:03:02,device
AAF0535,2010-06-10 17:08:00,logon
AAF0535,2010-06-11 08:55:00,logon
AAF0535,2010-06-11 12:14:18,device
AAF0535,2010-06-11 12:16:11,file
AAF0535,2010-06-11 12:16:41,device
AAF0535,2010-06-11 13:13:04,device
AAF0535,2010-06-11 13:14:30,file
AAF0535,2010-06-11 13:16:25,file
AAF0535,2010-06-11 13:19:29,device
AAF0535,2010-06-11 16:27:48,device
AAF0535,2010-06-11 16:28:28,file
AAF0535,2010-06-11 16:43:23,device
AAF0535,2010-06-11 17:00:00,logon
AAF0535,2010-06-14 08:57:00,logon
AAF0535,2010-06-14 09:49:07,device
AAF0535,2010-06-14 09:49:09,file
AAF0535,2010-06-14 09:49:20,device
AAF0535,2010-06-14 10:49:42,device
AAF0535,2010-06-14 10:54:57,file
AAF0535,2010-06-14 11:01:42,device
AAF0535,2010-06-14 14:06:57,device
AAF0535,2010-06-14 14:07:39,file
AAF0535,2010-06-14 14:15:13,file
AAF0535,2010-06-14 14:24:48,file
AAF0535,2010-06-14 14:40:25,device
AAF0535,2010-06-14 17:08:00,logon
AAF0535,2010-06-15 08:46:00,logon
AAF0535,2010-06-15 09:00:44,device
AAF0535,2010-06-15 09:12:01,device
AAF0535,2010-06-15 10:21:37,device
AAF0535,2010-06-15 10:51:29,device
AAF0535,2010-06-15 15:54:13,device
AAF0535,2010-06-15 16:42:21,device
AAF0535,2010-06-15 17:05:00,logon
AAF0535,2010-06-16 09:11:00,logon
AAF0535,2010-06-16 10:55:16,device
AAF0535,2010-06-16 10:59:25,device
AAF0535,2010-06-16 15:12:08,device
AAF0535,2010-06-16 15:27:44,file
AAF0535,2010-06-16 15:33:08,device
AAF0535,2010-06-16 17:06:00,logon
AAF0535,2010-06-17 09:09:00,logon
AAF0535,2010-06-17 12:20:17,device
AAF0535,2010-06-17 13:05:42,file
AAF0535,2010-06-17 13:08:14,file
AAF0535,2010-06-17 13:12:37,device
AAF0535,2010-06-17 14:27:39,device
AAF0535,2010-06-17 14:35:04,file
AAF0535,2010-06-17 14:39:40,file
AAF0535,2010-06-17 14:42:02,device
AAF0535,2010-06-17 16:54:00,logon
AAF0535,2010-06-18 09:01:00,logon
AAF0535,2010-06-18 16:51:00,logon
AAF0535,2010-06-21 08:52:00,logon
AAF0535,2010-06-21 13:43:40,device
AAF0535,2010-06-21 13:43:49,file
AAF0535,2010-06-21 13:43:53,device
AAF0535,2010-06-21 17:08:00,logon
AAF0535,2010-06-22 08:47:00,logon
AAF0535,2010-06-22 09:10:56,device
AAF0535,2010-06-22 09:12:52,file
AAF0535,2010-06-22 09:14:18,file
AAF0535,2010-06-22 09:41:01,file
AAF0535,2010-06-22 09:46:16,device
AAF0535,2010-06-22 14:17:24,device
AAF0535,2010-06-22 14:38:33,file
AAF0535,2010-06-22 14:47:43,device
AAF0535,2010-06-22 15:05:21,device
AAF0535,2010-06-22 15:07:47,file
AAF0535,2010-06-22 15:41:07,device
AAF0535,2010-06-22 17:14:00,logon
AAF0535,2010-06-23 08:56:00,logon
AAF0535,2010-06-23 10:34:08,device
AAF0535,2010-06-23 10:58:52,file
AAF0535,2010-06-23 11:17:27,device
AAF0535,2010-06-23 15:13:10,device
AAF0535,2010-06-23 15:24:48,device
AAF0535,2010-06-23 17:04:00,logon
AAF0535,2010-06-24 09:09:00,logon
AAF0535,2010-06-24 14:08:55,device
AAF0535,2010-06-24 14:46:39,device
AAF0535,2010-06-24 17:14:00,logon
AAF0535,2010-06-25 08:57:00,logon
AAF0535,2010-06-25 09:29:55,device
AAF0535,2010-06-25 09:31:54,file
AAF0535,2010-06-25 09:33:38,file
AAF0535,2010-06-25 09:38:45,file
AAF0535,2010-06-25 09:43:49,file
AAF0535,2010-06-25 09:44:53,device
AAF0535,2010-06-25 14:44:17,device
AAF0535,2010-06-25 15:15:40,file
AAF0535,2010-06-25 15:38:29,device
AAF0535,2010-06-25 17:13:00,logon
AAF0535,2010-06-28 08:48:00,logon
AAF0535,2010-06-28 09:31:51,device
AAF0535,2010-06-28 09:32:25,file
AAF0535,2010-06-28 09:36:48,device
AAF0535,2010-06-28 10:47:54,device
AAF0535,2010-06-28 10:48:59,device
AAF0535,2010-06-28 14:19:39,device
AAF0535,2010-06-28 14:29:57,file
AAF0535,2010-06-28 14:46:07,device
AAF0535,2010-06-28 17:04:00,logon
AAF0535,2010-06-29 09:08:00,logon
AAF0535,2010-06-29 11:16:02,device
AAF0535,2010-06-29 11:20:12,file
AAF0535,2010-06-29 11:21:22,device
AAF0535,2010-06-29 14:13:26,device
AAF0535,2010-06-29 14:15:49,file
AAF0535,2010-06-29 14:19:18,file
AAF0535,2010-06-29 14:19:52,device
AAF0535,2010-06-29 16:56:00,logon
AAF0535,2010-06-30 09:08:00,logon
AAF0535,2010-06-30 15:25:33,device
AAF0535,2010-06-30 15:32:44,file
AAF0535,2010-06-30 15:44:40,file
AAF0535,2010-06-30 15:49:12,device
AAF0535,2010-06-30 15:50:41,device
AAF0535,2010-06-30 15:50:54,device
AAF0535,2010-06-30 15:52:03,device
AAF0535,2010-06-30 16:02:04,device
AAF0535,2010-06-30 16:35:26,device
AAF0535,2010-06-30 16:40:52,device
AAF0535,2010-06-30 16:52:00,logon
AAF0535,2010-07-01 08:52:00,logon
AAF0535,2010-07-01 09:13:26,device
AAF0535,2010-07-01 09:19:41,file
AAF0535,2010-07-01 09:36:59,device
AAF0535,2010-07-01 14:15:02,device
AAF0535,2010-07-01 14:15:23,file
AAF0535,2010-07-01 14:30:56,file
AAF0535,2010-07-01 14:45:32,file
AAF0535,2010-07-01 14:53:19,file
AAF0535,2010-07-01 15:11:57,device
AAF0535,2010-07-01 17:08:00,logon
AAF0535,2010-07-02 08:57:00,logon
AAF0535,2010-07-02 10:21:10,device
AAF0535,2010-07-02 10:28:43,device
AAF0535,2010-07-02 12:46:33,device
AAF0535,2010-07-02 13:11:46,device
AAF0535,2010-07-02 16:33:21,device
AAF0535,2010-07-02 16:43:00,device
AAF0535,2010-07-02 17:12:00,logon
AAF0535,2010-07-06 08:51:00,logon
AAF0535,2010-07-06 15:57:25,device
AAF0535,2010-07-06 15:58:32,device
AAF0535,2010-07-06 15:59:59,device
AAF0535,2010-07-06 16:01:46,file
AAF0535,2010-07-06 16:03:23,device
AAF0535,2010-07-06 17:00:00,logon
AAF0535,2010-07-07 09:05:00,logon
AAF0535,2010-07-07 09:59:14,device
AAF0535,2010-07-07 09:59:37,file
AAF0535,2010-07-07 10:07:04,device
AAF0535,2010-07-07 11:35:23,device
AAF0535,2010-07-07 11:46:55,file
AAF0535,2010-07-07 12:46:30,device
AAF0535,2010-07-07 16:59:00,logon
AAF0535,2010-07-08 08:55:00,logon
AAF0535,2010-07-08 09:27:58,device
AAF0535,2010-07-08 09:44:23,file
AAF0535,2010-07-08 09:49:01,file
AAF0535,2010-07-08 09:49:28,file
AAF0535,2010-07-08 10:18:12,file
AAF0535,2010-07-08 10:25:16,file
AAF0535,2010-07-08 10:29:03,device
AAF0535,2010-07-08 16:53:00,logon
AAF0535,2010-07-09 09:11:00,logon
AAF0535,2010-07-09 16:49:00,logon
AAF0535,2010-07-12 09:01:00,logon
AAF0535,2010-07-12 09:37:54,device
AAF0535,2010-07-12 09:40:41,device
AAF0535,2010-07-12 14:21:53,device
AAF0535,2010-07-12 14:49:15,device
AAF0535,2010-07-12 16:55:00,logon
AAF0535,2010-07-13 09:02:00,logon
AAF0535,2010-07-13 13:51:10,device
AAF0535,2010-07-13 14:54:26,device
AAF0535,2010-07-13 16:53:00,logon
AAF0535,2010-07-14 09:07:00,logon
AAF0535,2010-07-14 17:00:00,logon
AAF0535,2010-07-15 08:47:00,logon
AAF0535,2010-07-15 13:53:37,device
AAF0535,2010-07-15 14:01:37,file
AAF0535,2010-07-15 14:04:05,file
AAF0535,2010-07-15 14:08:30,device
AAF0535,2010-07-15 16:09:28,device
AAF0535,2010-07-15 16:38:15,device
AAF0535,2010-07-15 17:07:00,logon
AAF0535,2010-07-16 09:05:00,logon
AAF0535,2010-07-16 10:39:58,device
AAF0535,2010-07-16 10:40:59,file
AAF0535,2010-07-16 10:48:47,file
AAF0535,2010-07-16 10:50:53,device
AAF0535,2010-07-16 13:47:45,device
AAF0535,2010-07-16 13:54:22,device
AAF0535,2010-07-16 14:18:37,device
AAF0535,2010-07-16 14:47:51,file
AAF0535,2010-07-16 14:51:06,device
AAF0535,2010-07-16 16:51:00,logon
AAF0535,2010-07-19 09:07:00,logon
AAF0535,2010-07-19 15:40:44,device
AAF0535,2010-07-19 15:43:06,device
AAF0535,2010-07-19 16:57:00,logon
AAF0535,2010-07-20 09:00:00,logon
AAF0535,2010-07-20 13:00:41,device
AAF0535,2010-07-20 14:37:10,device
AAF0535,2010-07-20 16:51:00,logon
AAF0535,2010-07-21 09:06:00,logon
AAF0535,2010-07-21 11:09:04,device
AAF0535,2010-07-21 11:11:20,file
AAF0535,2010-07-21 11:11:35,file
AAF0535,2010-07-21 11:12:09,device
AAF0535,2010-07-21 12:52:16,device
AAF0535,2010-07-21 13:03:18,file
AAF0535,2010-07-21 13:04:43,device
AAF0535,2010-07-21 13:10:34,device
AAF0535,2010-07-21 13:56:32,file
AAF0535,2010-07-21 14:27:19,file
AAF0535,2010-07-21 15:07:28,device
AAF0535,2010-07-21 16:55:00,logon
AAF0535,2010-07-22 08:46:00,logon
AAF0535,2010-07-22 09:57:18,device
AAF0535,2010-07-22 10:17:00,device
AAF0535,2010-07-22 16:28:40,device
AAF0535,2010-07-22 16:30:24,file
AAF0535,2010-07-22 16:36:08,file
AAF0535,2010-07-22 16:55:46,device
AAF0535,2010-07-22 17:08:00,logon
AAF0535,2010-07-23 09:08:00,logon
AAF0535,2010-07-23 09:27:41,device
AAF0535,2010-07-23 10:20:11,device
AAF0535,2010-07-23 10:55:14,device
AAF0535,2010-07-23 12:23:54,file
AAF0535,2010-07-23 12:41:40,device
AAF0535,2010-07-23 16:58:00,logon
AAF0535,2010-07-26 08:56:00,logon
AAF0535,2010-07-26 11:37:04,device
AAF0535,2010-07-26 11:52:28,device
AAF0535,2010-07-26 16:54:00,logon
AAF0535,2010-07-27 09:01:00,logon
AAF0535,2010-07-27 09:06:51,device
AAF0535,2010-07-27 09:07:35,file
AAF0535,2010-07-27 09:10:48,file
AAF0535,2010-07-27 09:11:34,device
AAF0535,2010-07-27 14:21:50,device
AAF0535,2010-07-27 14:33:22,device
AAF0535,2010-07-27 16:57:00,logon
AAF0535,2010-07-28 09:06:00,logon
AAF0535,2010-07-28 10:38:31,device
AAF0535,2010-07-28 10:38:53,device
AAF0535,2010-07-28 11:08:11,device
AAF0535,2010-07-28 16:57:00,logon
AAF0535,2010-07-29 08:58:00,logon
AAF0535,2010-07-29 12:00:19,device
AAF0535,2010-07-29 12:03:11,file
AAF0535,2010-07-29 12:06:50,file
AAF0535,2010-07-29 12:08:30,file
AAF0535,2010-07-29 12:09:42,file
AAF0535,2010-07-29 12:48:12,device
AAF0535,2010-07-29 17:06:00,logon
AAF0535,2010-07-30 09:01:00,logon
AAF0535,2010-07-30 11:27:34,device
AAF0535,2010-07-30 11:32:05,device
AAF0535,2010-07-30 12:34:21,device
AAF0535,2010-07-30 12:34:26,file
AAF0535,2010-07-30 12:34:33,file
AAF0535,2010-07-30 12:34:48,file
AAF0535,2010-07-30 12:35:09,device
AAF0535,2010-07-30 14:50:04,device
AAF0535,2010-07-30 15:13:22,file
AAF0535,2010-07-30 15:20:19,device
AAF0535,2010-07-30 16:51:00,logon
AAF0535,2010-08-02 08:54:00,logon
AAF0535,2010-08-02 13:05:52,device
AAF0535,2010-08-02 13:21:00,file
AAF0535,2010-08-02 14:11:48,device
AAF0535,2010-08-02 16:00:50,device
AAF0535,2010-08-02 16:05:55,file
AAF0535,2010-08-02 16:30:27,file
AAF0535,2010-08-02 16:33:19,file
AAF0535,2010-08-02 16:37:43,file
AAF0535,2010-08-02 16:46:32,device
AAF0535,2010-08-02 17:06:00,logon
AAF0535,2010-08-03 08:56:00,logon
AAF0535,2010-08-03 13:55:03,device
AAF0535,2010-08-03 13:56:03,file
AAF0535,2010-08-03 13:58:07,device
AAF0535,2010-08-03 14:01:37,device
AAF0535,2010-08-03 14:04:19,file
AAF0535,2010-08-03 14:05:42,device
AAF0535,2010-08-03 14:09:09,device
AAF0535,2010-08-03 14:10:44,device
AAF0535,2010-08-03 14:12:56,device
AAF0535,2010-08-03 14:16:51,file
AAF0535,2010-08-03 14:16:53,file
AAF0535,2010-08-03 14:23:00,file
AAF0535,2010-08-03 14:23:06,device
AAF0535,2010-08-03 14:29:10,device
AAF0535,2010-08-03 14:29:25,file
AAF0535,2010-08-03 14:29:35,device
AAF0535,2010-08-03 16:56:00,logon
AAF0535,2010-08-04 08:48:00,logon
AAF0535,2010-08-04 10:56:55,device
AAF0535,2010-08-04 12:26:50,device
AAF0535,2010-08-04 16:19:04,device
AAF0535,2010-08-04 16:22:50,file
AAF0535,2010-08-04 16:40:43,device
AAF0535,2010-08-04 16:57:00,logon
AAF0535,2010-08-05 09:07:00,logon
AAF0535,2010-08-05 10:08:59,device
AAF0535,2010-08-05 10:09:57,device
AAF0535,2010-08-05 10:55:52,device
AAF0535,2010-08-05 11:04:06,device
AAF0535,2010-08-05 11:27:08,device
AAF0535,2010-08-05 11:32:31,file
AAF0535,2010-08-05 12:06:13,device
AAF0535,2010-08-05 12:08:55,device
AAF0535,2010-08-05 12:16:50,device
AAF0535,2010-08-05 13:01:17,device
AAF0535,2010-08-05 13:28:21,file
AAF0535,2010-08-05 13:29:06,device
AAF0535,2010-08-05 13:44:07,device
AAF0535,2010-08-05 13:48:36,file
AAF0535,2010-08-05 13:49:01,device
AAF0535,2010-08-05 14:04:27,device
AAF0535,2010-08-05 14:19:38,device
AAF0535,2010-08-05 14:25:57,device
AAF0535,2010-08-05 14:50:28,device
AAF0535,2010-08-05 16:51:00,logon
AAF0535,2010-08-06 09:05:00,logon
AAF0535,2010-08-06 13:10:51,device
AAF0535,2010-08-06 13:26:08,file
AAF0535,2010-08-06 13:52:35,device
AAF0535,2010-08-06 15:01:49,device
AAF0535,2010-08-06 15:06:04,device
AAF0535,2010-08-06 16:52:00,logon
AAF0535,2010-08-09 09:05:00,logon
AAF0535,2010-08-09 09:12:43,device
AAF0535,2010-08-09 09:16:13,file
AAF0535,2010-08-09 09:22:47,device
AAF0535,2010-08-09 11:02:57,device
AAF0535,2010-08-09 11:07:19,device
AAF0535,2010-08-09 11:27:20,device
AAF0535,2010-08-09 11:29:04,file
AAF0535,2010-08-09 11:31:12,device
AAF0535,2010-08-09 14:51:10,device
AAF0535,2010-08-09 14:51:18,file
AAF0535,2010-08-09 14:52:32,device
AAF0535,2010-08-09 15:11:29,device
AAF0535,2010-08-09 15:15:54,device
AAF0535,2010-08-09 15:25:25,device
AAF0535,2010-08-09 15:44:48,file
AAF0535,2010-08-09 15:50:33,device
AAF0535,2010-08-09 15:55:37,device
AAF0535,2010-08-09 15:56:25,file
AAF0535,2010-08-09 16:01:52,device
AAF0535,2010-08-09 16:08:19,device
AAF0535,2010-08-09 16:21:31,device
AAF0535,2010-08-09 16:59:00,logon
AAF0535,2010-08-10 09:02:00,logon
AAF0535,2010-08-10 10:16:40,device
AAF0535,2010-08-10 10:17:00,file
AAF0535,2010-08-10 10:18:38,file
AAF0535,2010-08-10 10:19:04,file
AAF0535,2010-08-10 10:35:23,file
AAF0535,2010-08-10 10:37:00,device
AAF0535,2010-08-10 12:01:56,device
AAF0535,2010-08-10 12:11:53,file
AAF0535,2010-08-10 12:31:02,device
AAF0535,2010-08-10 12:33:00,device
AAF0535,2010-08-10 12:34:27,file
AAF0535,2010-08-10 12:34:43,file
AAF0535,2010-08-10 12:48:45,file
AAF0535,2010-08-10 13:04:32,device
AAF0535,2010-08-10 14:04:48,device
AAF0535,2010-08-10 14:07:36,file
AAF0535,2010-08-10 14:08:15,file
AAF0535,2010-08-10 14:09:05,file
AAF0535,2010-08-10 14:13:10,device
AAF0535,2010-08-10 15:31:52,device
AAF0535,2010-08-10 15:43:54,device
AAF0535,2010-08-10 17:02:00,logon
AAF0535,2010-08-11 08:49:00,logon
AAF0535,2010-08-11 09:53:47,device
AAF0535,2010-08-11 09:59:57,file
AAF0535,2010-08-11 10:03:32,file
AAF0535,2010-08-11 10:04:49,file
AAF0535,2010-08-11 10:06:46,device
AAF0535,2010-08-11 16:49:00,logon
AAF0535,2010-08-12 08:51:00,logon
AAF0535,2010-08-12 10:37:16,device
AAF0535,2010-08-12 10:37:21,file
AAF0535,2010-08-12 10:40:16,device
AAF0535,2010-08-12 10:45:37,device
AAF0535,2010-08-12 10:47:20,file
AAF0535,2010-08-12 10:50:18,file
AAF0535,2010-08-12 10:51:17,device
AAF0535,2010-08-12 12:09:47,device
AAF0535,2010-08-12 12:28:32,file
AAF0535,2010-08-12 12:54:24,device
AAF0535,2010-08-12 13:43:07,device
AAF0535,2010-08-12 13:57:56,file
AAF0535,2010-08-12 14:08:00,file
AAF0535,2010-08-12 14:11:38,device
AAF0535,2010-08-12 14:21:30,device
AAF0535,2010-08-12 14:28:22,device
AAF0535,2010-08-12 15:48:41,device
AAF0535,2010-08-12 16:02:19,file
AAF0535,2010-08-12 16:10:42,device
AAF0535,2010-08-12 17:15:00,logon
AAF0535,2010-08-13 09:04:00,logon
AAF0535,2010-08-13 09:45:12,device
AAF0535,2010-08-13 09:56:46,file
AAF0535,2010-08-13 10:08:52,device
AAF0535,2010-08-13 10:18:57,device
AAF0535,2010-08-13 10:38:11,file
AAF0535,2010-08-13 10:53:55,device
AAF0535,2010-08-13 12:51:03,device
AAF0535,2010-08-13 12:58:12,file
AAF0535,2010-08-13 13:02:09,device
AAF0535,2010-08-13 13:34:07,device
AAF0535,2010-08-13 13:35:47,file
AAF0535,2010-08-13 13:51:58,device
AAF0535,2010-08-13 14:49:52,device
AAF0535,2010-08-13 14:58:18,file
AAF0535,2010-08-13 15:20:31,device
AAF0535,2010-08-13 15:24:11,device
AAF0535,2010-08-13 15:38:18,file
AAF0535,2010-08-13 16:02:57,device
AAF0535,2010-08-13 16:32:20,device
AAF0535,2010-08-13 16:37:51,file
AAF0535,2010-08-13 16:38:26,device
AAF0535,2010-08-13 16:56:00,logon
AAF0535,2010-08-16 09:07:00,logon
AAF0535,2010-08-16 14:56:21,device
AAF0535,2010-08-16 15:02:42,file
AAF0535,2010-08-16 15:47:26,device
AAF0535,2010-08-16 17:14:00,logon
AAF0535,2010-08-17 09:01:00,logon
AAF0535,2010-08-17 11:00:02,device
AAF0535,2010-08-17 11:52:44,file
AAF0535,2010-08-17 12:42:03,file
AAF0535,2010-08-17 13:19:42,file
AAF0535,2010-08-17 13:51:50,file
AAF0535,2010-08-17 14:16:41,file
AAF0535,2010-08-17 14:54:36,device
AAF0535,2010-08-17 16:50:00,logon
AAF0535,2010-08-18 08:53:00,logon
AAF0535,2010-08-18 15:16:56,device
AAF0535,2010-08-18 16:06:54,device
AAF0535,2010-08-18 16:41:37,device
AAF0535,2010-08-18 16:41:49,device
AAF0535,2010-08-18 17:02:00,logon
AAF0535,2010-08-19 09:00:00,logon
AAF0535,2010-08-19 15:33:35,device
AAF0535,2010-08-19 15:53:35,device
AAF0535,2010-08-19 17:01:00,logon
AAF0535,2010-08-20 09:00:00,logon
AAF0535,2010-08-20 10:51:38,device
AAF0535,2010-08-20 10:57:12,file
AAF0535,2010-08-20 10:59:23,device
AAF0535,2010-08-20 12:31:13,device
AAF0535,2010-08-20 12:57:08,file
AAF0535,2010-08-20 13:05:01,device
AAF0535,2010-08-20 13:17:52,device
AAF0535,2010-08-20 13:20:41,device
AAF0535,2010-08-20 14:43:32,device
AAF0535,2010-08-20 14:43:46,device
AAF0535,2010-08-20 15:21:41,device
AAF0535,2010-08-20 15:35:26,file
AAF0535,2010-08-20 15:38:04,device
AAF0535,2010-08-20 16:56:00,logon
AAF0535,2010-08-23 08:53:00,logon
AAF0535,2010-08-23 15:33:07,device
AAF0535,2010-08-23 15:49:44,file
AAF0535,2010-08-23 15:53:51,file
AAF0535,2010-08-23 15:55:17,file
AAF0535,2010-08-23 15:57:25,file
AAF0535,2010-08-23 16:02:56,file
AAF0535,2010-08-23 16:10:11,device
AAF0535,2010-08-23 17:11:00,logon
AAF0535,2010-08-24 09:03:00,logon
AAF0535,2010-08-24 13:50:49,device
AAF0535,2010-08-24 13:55:51,file
AAF0535,2010-08-24 13:58:23,file
AAF0535,2010-08-24 14:00:12,file
AAF0535,2010-08-24 14:03:57,device
AAF0535,2010-08-24 16:54:00,logon
AAF0791,2010-01-04 08:06:00,logon
AAF0791,2010-01-04 17:29:00,logon
AAF0791,2010-01-05 08:17:00,logon
AAF0791,2010-01-05 17:11:00,logon
AAF0791,2010-01-06 08:09:00,logon
AAF0791,2010-01-06 17:12:00,logon
AAF0791,2010-01-07 08:17:00,logon
AAF0791,2010-01-07 17:13:00,logon
AAF0791,2010-01-08 08:13:00,logon
AAF0791,2010-01-08 17:13:00,logon
AAF0791,2010-01-11 08:02:00,logon
AAF0791,2010-01-11 17:23:00,logon
AAF0791,2010-01-12 08:14:00,logon
AAF0791,2010-01-12 17:30:00,logon
AAF0791,2010-01-13 08:18:00,logon
AAF0791,2010-01-13 17:15:00,logon
AAF0791,2010-01-14 08:07:00,logon
AAF0791,2010-01-14 17:28:00,logon
AAF0791,2010-01-15 08:16:00,logon
AAF0791,2010-01-15 17:11:00,logon
AAF0791,2010-01-18 08:15:00,logon
AAF0791,2010-01-18 17:26:00,logon
AAF0791,2010-01-19 08:01:00,logon
AAF0791,2010-01-19 17:30:00,logon
AAF0791,2010-01-20 08:02:00,logon
AAF0791,2010-01-20 17:12:00,logon
AAF0791,2010-01-21 08:02:00,logon
AAF0791,2010-01-21 17:11:00,logon
AAF0791,2010-01-22 08:01:00,logon
AAF0791,2010-01-22 17:20:00,logon
AAF0791,2010-01-25 08:00:00,logon
AAF0791,2010-01-25 17:29:00,logon
AAF0791,2010-01-26 08:00:00,logon
AAF0791,2010-01-26 17:11:00,logon
AAF0791,2010-01-27 08:02:00,logon
AAF0791,2010-01-27 17:18:00,logon
AAF0791,2010-01-28 08:17:00,logon
AAF0791,2010-01-28 17:23:00,logon
AAF0791,2010-01-29 08:15:00,logon
AAF0791,2010-01-29 17:13:00,logon
AAF0791,2010-02-01 08:08:00,logon
AAF0791,2010-02-01 17:22:00,logon
AAF0791,2010-02-02 08:17:00,logon
AAF0791,2010-02-02 17:14:00,logon
AAF0791,2010-02-03 08:17:00,logon
AAF0791,2010-02-03 17:13:00,logon
